target_id	length	eff_length	est_counts	tpm
FBtr0300950	822	618.81	2	0.305029
FBtr0071804	1583	1379.74	0	0
FBtr0345871	1630	1426.74	2.02188	0.133746
FBtr0077325	2001	1797.74	0	0
FBtr0445386	1977	1773.74	12.7915	0.680614
FBtr0345017	1856	1652.74	84.6137	4.83176
FBtr0346620	2159	1955.74	85.4449	4.12329
FBtr0077324	1953	1749.74	419.15	22.6082
FBtr0081689	1097	893.738	4	0.422395
FBtr0079374	2729	2525.74	9.85072	0.368085
FBtr0079373	2524	2320.74	45.1493	1.83609
FBtr0078842	1853	1649.74	401	22.9403
FBtr0345302	2504	2300.74	1	0.0410206
FBtr0086670	890	686.738	991	136.192
FBtr0113417	5743	5539.74	7367	125.508
FBtr0333161	4447	4243.74	8.06641	0.179391
FBtr0089448	4435	4231.74	1110.63	24.7697
FBtr0089445	2262	2058.74	0	0
FBtr0089449	4754	4550.74	966.127	20.0365
FBtr0089450	2234	2030.74	0	0
FBtr0089446	2238	2034.74	266.381	12.3556
FBtr0089447	3219	3015.74	905.442	28.3358
FBtr0089451	4782	4578.74	2885.35	59.4732
FBtr0075585	1486	1282.74	0	0
FBtr0333030	1904	1700.74	10.2451	0.568522
FBtr0075791	1940	1736.74	154.755	8.40967
FBtr0072556	1757	1553.74	702.375	42.6639
FBtr0306917	1538	1334.74	987.625	69.8337
FBtr0299923	637	434.826	345.324	74.9515
FBtr0345361	1289	1085.74	486.095	42.2537
FBtr0088206	1557	1353.74	13.1014	0.913384
FBtr0330603	2361	2157.74	176.233	7.70828
FBtr0330602	2509	2305.74	48.6655	1.99196
FBtr0343011	1319	1115.74	15.5504	1.31537
FBtr0100554	1032	828.738	24.4496	2.78435
FBtr0071554	638	435.801	5	1.08281
FBtr0345667	1152	948.738	0	0
FBtr0089558	569	368.125	0	0
FBtr0074967	3707	3503.74	1095.35	29.5045
FBtr0273410	3761	3557.74	498.894	13.2344
FBtr0077606	2953	2749.74	47.4894	1.62995
FBtr0305575	2936	2732.74	114.949	3.96987
FBtr0077605	2973	2769.74	184.203	6.27662
FBtr0077607	2438	2234.74	95.359	4.02721
FBtr0303232	702	499.283	0	0
FBtr0085628	664	461.617	118	24.1251
FBtr0300091	604	402.456	0	0
FBtr0077736	1372	1168.74	374.377	30.2316
FBtr0335129	2025	1821.74	160.851	8.3331
FBtr0088495	4116	3912.74	1361	32.8281
FBtr0086669	831	627.738	656	98.6267
FBtr0100584	2625	2421.74	43.98	1.71395
FBtr0332029	1387	1183.74	7466.9	595.324
FBtr0080183	1614	1410.74	192.727	12.8933
FBtr0305260	1525	1321.74	3002.74	214.408
FBtr0080182	1097	893.738	3524.66	372.199
FBtr0088072	543	342.893	14	3.85334
FBtr0073658	2509	2305.74	729	29.8392
FBtr0084780	1832	1628.74	304	17.6154
FBtr0072746	2002	1798.74	0	0
FBtr0072745	2278	2074.74	460.691	20.9564
FBtr0345367	2882	2678.74	1811.31	63.8162
FBtr0113122	2172	1968.74	0	0
FBtr0072274	2151	1947.74	9	0.436095
FBtr0078287	1990	1786.74	497	26.2521
FBtr0345136	1699	1495.74	0	0
FBtr0082323	1377	1173.74	474	38.1133
FBtr0301934	386	199.161	0	0
FBtr0331756	1726	1522.74	48.3995	2.99975
FBtr0074237	1801	1597.74	1837.6	108.546
FBtr0343220	2362	2158.74	14.5	0.633924
FBtr0343221	2362	2158.74	14.5	0.633924
FBtr0347398	1124	920.738	0	0
FBtr0072877	1149	945.738	176	17.5635
FBtr0332664	1284	1080.74	0	0
FBtr0301735	688	485.37	169	32.8612
FBtr0331990	3041	2837.74	382.616	12.7251
FBtr0079710	2774	2570.74	122.384	4.49298
FBtr0302992	2953	2749.74	2	0.0686448
FBtr0073378	791	587.881	5454.05	875.585
FBtr0112392	694	491.341	2	0.384163
FBtr0081577	1894	1690.74	71.9595	4.0168
FBtr0331827	4462	4258.74	0	0
FBtr0331825	4259	4055.74	89.2701	2.07733
FBtr0331826	4256	4052.74	33.7299	0.785481
FBtr0331824	4570	4366.74	0	0
FBtr0331823	4573	4369.74	0	0
FBtr0070165	602	400.503	187	44.0661
FBtr0070046	2844	2640.74	553	19.7637
FBtr0346191	4399	4195.74	863.828	19.4307
FBtr0074153	4263	4059.74	3427.75	79.6857
FBtr0074154	4191	3987.74	701.419	16.6004
FBtr0087622	1316	1112.74	0	0
FBtr0339954	1244	1040.74	847.658	76.8685
FBtr0304630	1119	915.738	1	0.103062
FBtr0306554	358	175.066	1	0.539098
FBtr0075496	1533	1329.74	3.09213	0.219463
FBtr0332242	818	614.81	56.6569	8.69722
FBtr0081300	731	528.073	5885.48	1051.86
FBtr0081301	796	592.881	639.316	101.769
FBtr0332243	1114	910.738	90.5439	9.38285
FBtr0333486	1877	1673.74	12.5398	0.707086
FBtr0080867	2103	1899.74	188.838	9.38132
FBtr0080866	2116	1912.74	1428.99	70.5087
FBtr0333488	2373	2169.74	0	0
FBtr0333487	2503	2299.74	1301.63	53.4169
FBtr0299970	691	488.341	212.5	41.0681
FBtr0085432	3471	3267.74	483.595	13.967
FBtr0085429	3303	3099.74	154.689	4.70982
FBtr0085430	3456	3252.74	546.484	15.8561
FBtr0333188	3704	3500.74	28.2318	0.76111
FBtr0085390	1176	972.738	1288	124.965
FBtr0299868	880	676.738	840.894	117.271
FBtr0333911	1163	959.738	43.1055	4.23886
FBtr0300239	1137	933.738	16.0099	1.6182
FBtr0300238	1096	892.738	0	0
FBtr0300237	1176	972.738	83.1727	8.06964
FBtr0111191	635	432.877	53.3732	11.6366
FBtr0344110	2611	2407.74	322.844	12.6547
FBtr0111192	1194	990.738	423.783	40.3695
FBtr0342905	1063	859.738	266.169	29.2186
FBtr0080511	1335	1131.74	0	0
FBtr0342906	1716	1512.74	13.8312	0.862907
FBtr0078023	871	667.738	1541.04	217.809
FBtr0091765	543	342.893	0	0
FBtr0310497	623	421.051	6	1.34489
FBtr0345928	1071	867.738	0	0
FBtr0088122	813	609.846	0	0
FBtr0083275	3797	3593.74	260	6.82804
FBtr0076934	2067	1863.74	834	42.2328
FBtr0091869	493	295.223	1.16685	0.373022
FBtr0071822	2956	2752.74	627.156	21.502
FBtr0342989	2977	2773.74	1659.79	56.4752
FBtr0343561	1918	1714.74	124.034	6.82672
FBtr0073494	1906	1702.74	232.486	12.886
FBtr0073495	1619	1415.74	19671.1	1311.34
FBtr0343563	1990	1786.74	1354.51	71.5467
FBtr0343562	1829	1625.74	5014.08	291.078
FBtr0073496	1812	1608.74	8618.75	505.624
FBtr0346114	4826	4622.74	3212.71	65.5906
FBtr0089376	3272	3068.74	555.286	17.0776
FBtr0334996	1604	1400.74	25.715	1.7326
FBtr0334995	1619	1415.74	55.7765	3.71824
FBtr0111292	1680	1476.74	142.4	9.10073
FBtr0111291	1625	1421.74	1271.11	84.3785
FBtr0331970	3919	3715.74	1655.85	42.0576
FBtr0086062	3406	3202.74	1138.76	33.5567
FBtr0080571	3679	3475.74	97	2.63387
FBtr0076879	653	450.723	240	50.254
FBtr0301749	4812	4608.74	291.667	5.97275
FBtr0345703	4812	4608.74	291.667	5.97275
FBtr0345704	5127	4923.74	437.666	8.38912
FBtr0083426	1895	1691.74	440	24.5464
FBtr0071615	1987	1783.74	120	6.3492
FBtr0080432	1303	1099.74	0	0
FBtr0302304	1870	1666.74	20.171	1.14216
FBtr0073273	2559	2355.74	42.696	1.71053
FBtr0073272	3043	2839.74	0.00107965	3.58818e-05
FBtr0300877	3344	3140.74	522.357	15.6966
FBtr0073271	3435	3231.74	359.615	10.502
FBtr0302303	3229	3025.74	27.7432	0.865355
FBtr0310630	3067	2863.74	58.4172	1.9252
FBtr0076273	1212	1008.74	206.923	19.3598
FBtr0346544	1544	1340.74	8.07673	0.56854
FBtr0084324	6913	6709.74	423	5.94982
FBtr0076173	1107	903.738	242	25.2721
FBtr0307895	2692	2488.74	0	0
FBtr0309965	2867	2663.74	126.542	4.48344
FBtr0479739	2315	2111.74	463.376	20.7091
FBtr0070300	6645	6441.74	1514.78	22.193
FBtr0309962	1938	1734.74	0	0
FBtr0339273	1891	1687.74	0	0
FBtr0070299	2648	2444.74	0	0
FBtr0305497	2042	1838.74	81.6616	4.19148
FBtr0339272	6823	6619.74	1524.18	21.7302
FBtr0309963	2073	1869.74	84.3114	4.25574
FBtr0309961	2727	2523.74	601.626	22.4984
FBtr0339274	1851	1647.74	399.955	22.9082
FBtr0100557	3451	3247.74	102.049	2.96549
FBtr0305498	2839	2635.74	6.11605	0.218997
FBtr0305499	6954	6750.74	1940.44	27.1281
FBtr0084387	2744	2540.74	251	9.32358
FBtr0087650	1427	1223.74	9.1504	0.705701
FBtr0070315	3459	3255.74	457	13.2476
FBtr0306138	3043	2839.74	197.934	6.57826
FBtr0080197	2989	2785.74	531.931	18.0212
FBtr0080868	509	310.426	0	0
FBtr0088882	1935	1731.74	668	36.4052
FBtr0078041	2416	2212.74	198.875	8.4824
FBtr0332974	2407	2203.74	49.1253	2.10385
FBtr0072156	2555	2351.74	378	15.1695
FBtr0110780	1686	1482.74	0	0
FBtr0076080	1449	1245.74	71.5857	5.42336
FBtr0302137	1806	1602.74	72.029	4.24145
FBtr0339395	3541	3337.74	249.325	7.04988
FBtr0300474	3178	2974.74	195.345	6.19758
FBtr0078854	4355	4151.74	52.118	1.18475
FBtr0339397	3683	3479.74	206.752	5.60754
FBtr0078855	3722	3518.74	193.461	5.18889
FBtr0079076	2617	2413.74	17.4412	0.681953
FBtr0343225	2926	2722.74	9.55884	0.331336
FBtr0085247	1341	1137.74	517	42.8862
FBtr0100013	2072	1868.74	69.1016	3.48986
FBtr0346107	3989	3785.74	12.5772	0.313547
FBtr0100012	3387	3183.74	207.321	6.14576
FBtr0301253	1023	819.738	184	21.1842
FBtr0088873	3371	3167.74	539.615	16.077
FBtr0301231	3470	3266.74	246.806	7.13035
FBtr0088874	3336	3132.74	2698.46	81.2943
FBtr0309235	2505	2301.74	75.1223	3.08022
FBtr0333894	3348	3144.74	653.524	19.6131
FBtr0073116	3839	3635.74	2366.28	61.4246
FBtr0073117	2973	2769.74	0	0
FBtr0113133	3214	3010.74	0	0
FBtr0073115	2510	2306.74	538.305	22.0241
FBtr0113132	3911	3707.74	1391.77	35.4265
FBtr0330095	543	342.893	176	48.442
FBtr0073158	543	342.893	176	48.442
FBtr0076753	1295	1091.74	417	36.0485
FBtr0074064	3912	3708.74	553	14.0724
FBtr0340347	3529	3325.74	0	0
FBtr0306254	3654	3450.74	1678.01	45.8934
FBtr0076190	3427	3223.74	1119.58	32.7768
FBtr0100422	3266	3062.74	1211.75	37.3399
FBtr0306255	3161	2957.74	498.076	15.893
FBtr0076189	3755	3551.74	302.584	8.04032
FBtr0077339	1875	1671.74	0	0
FBtr0079994	1224	1020.74	515	47.617
FBtr0112493	770	566.947	0	0
FBtr0340587	1908	1704.74	0	0
FBtr0301033	2192	1988.74	5	0.23728
FBtr0332225	1546	1342.74	0	0
FBtr0080953	1184	980.738	0	0
FBtr0072968	885	681.738	3	0.41531
FBtr0088241	446	251.428	1	0.375366
FBtr0343870	1926	1722.74	242.027	13.2591
FBtr0081470	1757	1553.74	100.092	6.07985
FBtr0081471	1806	1602.74	95.7394	5.63764
FBtr0100565	1705	1501.74	0	0
FBtr0304137	1553	1349.74	554.638	38.7819
FBtr0273442	1711	1507.74	6.60666	0.413547
FBtr0273443	1603	1399.74	3.47821	0.234519
FBtr0070101	1805	1601.74	0	0
FBtr0070102	1821	1617.74	0	0
FBtr0344151	1834	1630.74	0	0
FBtr0344150	1730	1526.74	4.91513	0.303836
FBtr0088263	4370	4166.74	102.831	2.32914
FBtr0100460	4372	4168.74	1916.51	43.3885
FBtr0088262	3855	3651.74	1054.08	27.2423
FBtr0346961	4370	4166.74	102.831	2.32914
FBtr0306247	4369	4165.74	84.652	1.91785
FBtr0330614	3617	3413.74	110.097	3.04379
FBtr0074845	1293	1089.74	1914	165.763
FBtr0077506	566	365.211	0	0
FBtr0087043	600	398.55	55	13.0241
FBtr0072505	1888	1684.74	693.524	38.8506
FBtr0072504	1904	1700.74	8536.62	473.715
FBtr0310416	1891	1687.74	486.859	27.2249
FBtr0089526	1745	1541.74	0	0
FBtr0071710	1029	825.738	21	2.40019
FBtr0081785	1488	1284.74	225	16.5286
FBtr0331203	1263	1059.74	0	0
FBtr0112751	1472	1268.74	0	0
FBtr0339519	998	794.738	23.895	2.83761
FBtr0078758	953	749.738	582.105	73.2758
FBtr0332457	658	455.671	0	0
FBtr0077630	482	284.717	61	20.2202
FBtr0343775	2142	1938.74	35.626	1.73427
FBtr0343776	1648	1444.74	0	0
FBtr0079363	1945	1741.74	11.9941	0.64991
FBtr0330098	5310	5106.74	421.727	7.79394
FBtr0076396	5930	5726.74	3796.27	62.5632
FBtr0076137	1308	1104.74	316	26.9958
FBtr0078276	1601	1397.74	491	33.1531
FBtr0072376	519	319.886	0	0
FBtr0306121	370	185.329	0	0
FBtr0083781	1820	1616.74	230	13.4263
FBtr0305006	4255	4051.74	161.327	3.75781
FBtr0303650	4336	4132.74	18.571	0.424099
FBtr0336776	5644	5440.74	1181.81	20.5002
FBtr0305005	4240	4036.74	107.162	2.50542
FBtr0299894	4309	4105.74	10.2564	0.235762
FBtr0336779	3646	3442.74	523.062	14.339
FBtr0336781	4267	4063.74	189.114	4.39206
FBtr0336778	3555	3351.74	0	0
FBtr0336775	5659	5455.74	1604.17	27.7502
FBtr0336777	3540	3336.74	0	0
FBtr0336782	4282	4078.74	283.681	6.56408
FBtr0336780	3631	3427.74	1121.85	30.8884
FBtr0070160	499	300.82	300	94.1204
FBtr0076633	619	417.051	9660	2186.04
FBtr0088508	2080	1876.74	326.2	16.404
FBtr0306807	2732	2528.74	3265.64	121.88
FBtr0333004	2440	2236.74	174.464	7.36138
FBtr0112892	2293	2089.74	469.696	21.2126
FBtr0081606	943	739.738	55	7.01704
FBtr0070924	957	753.738	712.196	89.1761
FBtr0347282	1265	1061.74	104.24	9.26583
FBtr0340026	713	510.225	1338.8	247.642
FBtr0086463	1070	866.738	23.0139	2.50594
FBtr0308571	2368	2164.74	61.368	2.6755
FBtr0308570	2405	2201.74	118.632	5.08517
FBtr0081058	823	619.774	1	0.152277
FBtr0086162	1621	1417.74	0	0
FBtr0305679	1595	1391.74	32	2.17001
FBtr0301010	695	492.341	6	1.15015
FBtr0077943	632	429.902	0	0
FBtr0433505	668	465.563	247.193	50.1102
FBtr0073541	1002	798.738	13.3943	1.58265
FBtr0079477	4928	4724.74	262	5.2335
FBtr0085752	1112	908.738	1	0.103856
FBtr0475050	548	347.712	62	16.8284
FBtr0304876	624	422.051	1	0.223617
FBtr0087097	1888	1684.74	177.576	9.94766
FBtr0087094	3475	3271.74	296.058	8.54017
FBtr0087093	3671	3467.74	2089.37	56.864
FBtr0087095	1723	1519.74	0	0
FBtr0080764	1691	1487.74	0	0
FBtr0331282	2033	1829.74	170.214	8.77962
FBtr0333539	1509	1305.74	31.3719	2.26753
FBtr0301906	1515	1311.74	7.62551	0.548644
FBtr0301907	1614	1410.74	22.9027	1.53218
FBtr0079034	1638	1434.74	1041.89	68.5359
FBtr0079033	1647	1443.74	176.914	11.5649
FBtr0301905	1615	1411.74	139.464	9.32344
FBtr0079035	1521	1317.74	246.067	17.6235
FBtr0082006	370	185.329	233	118.654
FBtr0075574	393	205.079	0	0
FBtr0332123	530	330.505	0	0
FBtr0080025	1410	1206.74	456.786	35.7247
FBtr0333489	1604	1400.74	23.8944	1.60994
FBtr0081145	2884	2680.74	2028.08	71.4002
FBtr0336842	3153	2949.74	1337.79	42.8028
FBtr0081144	2513	2309.74	1203.14	49.1611
FBtr0083795	3632	3428.74	35.0183	0.963896
FBtr0300123	4295	4091.74	76.9817	1.77561
FBtr0344549	4073	3869.74	0	0
FBtr0084401	1233	1029.74	0	0
FBtr0114508	1165	961.738	0	0
FBtr0080891	1075	871.738	343	37.1345
FBtr0070699	1996	1792.74	240	12.6347
FBtr0333932	691	488.341	0.0033213	0.000641879
FBtr0112474	688	485.37	6.47275	1.25859
FBtr0084734	1129	925.738	207.889	21.194
FBtr0305045	1692	1488.74	259.093	16.425
FBtr0080756	1483	1279.74	15.5	1.14309
FBtr0089550	2514	2310.74	219	8.94463
FBtr0273322	1892	1688.74	10	0.558865
FBtr0346647	2291	2087.74	0	0
FBtr0081943	2632	2428.74	48.6927	1.89214
FBtr0308890	7398	7194.74	412.132	5.40617
FBtr0302489	2686	2482.74	455.06	17.2984
FBtr0070654	1643	1439.74	1	0.0655519
FBtr0344242	4464	4260.74	1007.29	22.312
FBtr0309276	4491	4287.74	2765.44	60.8703
FBtr0344241	4713	4509.74	40.0562	0.838277
FBtr0344240	4539	4335.74	0	0
FBtr0309277	2629	2425.74	2239.21	87.1204
FBtr0309280	5420	5216.74	3575.49	64.6854
FBtr0344239	4596	4392.74	0	0
FBtr0344238	4389	4185.74	6121.6	138.026
FBtr0309278	4770	4566.74	1450.9	29.9848
FBtr0331857	4695	4491.74	0	0
FBtr0079048	769	565.947	171	28.516
FBtr0083563	1335	1131.74	7755	646.703
FBtr0070504	1013	809.738	16	1.86485
FBtr0304898	553	352.609	2	0.53531
FBtr0335174	677	474.482	0	0
FBtr0273393	618	416.075	1348.29	305.83
FBtr0077745	621	419.051	386.712	87.0943
FBtr0302999	373	187.898	0	0
FBtr0078923	1228	1024.74	191	17.591
FBtr0080484	3184	2980.74	1302	41.2246
FBtr0086466	1704	1500.74	0	0
FBtr0075561	1601	1397.74	315.989	21.3361
FBtr0306156	1472	1268.74	94.5723	7.03495
FBtr0306155	1513	1309.74	12.7245	0.91691
FBtr0331934	1226	1022.74	189.75	17.51
FBtr0306154	1487	1283.74	16.9645	1.24719
FBtr0087881	2107	1903.74	23	1.14022
FBtr0087882	1840	1636.74	0	0
FBtr0088879	1611	1407.74	365.958	24.5346
FBtr0088878	1750	1546.74	178.042	10.8636
FBtr0343354	689	486.341	12.854	2.49441
FBtr0071239	1114	910.738	2.14596	0.222381
FBtr0091487	2639	2435.74	2484.67	96.2735
FBtr0091486	2731	2527.74	1848.93	69.0333
FBtr0091489	4818	4614.74	311.43	6.36917
FBtr0332000	4030	3826.74	868.966	21.431
FBtr0088798	1258	1054.74	0	0
FBtr0081136	1390	1186.74	0	0
FBtr0332674	56489	56285.7	0	0
FBtr0332684	46550	46346.7	0	0
FBtr0332675	56405	56201.7	0	0
FBtr0072848	15263	15059.7	0	0
FBtr0332678	55136	54932.7	50.0739	0.0860298
FBtr0332679	48944	48740.7	78.9989	0.152967
FBtr0332681	47519	47315.7	5.45453	0.0108798
FBtr0332683	32960	32756.7	65.2807	0.188085
FBtr0332677	47528	47324.7	51.5814	0.102867
FBtr0332676	55436	55232.7	0	0
FBtr0309042	17268	17064.7	46.7005	0.25828
FBtr0332680	49523	49319.7	30.91	0.059149
FBtr0332682	55178	54974.7	0	0
FBtr0086738	2433	2229.74	14236.6	602.589
FBtr0086740	3870	3666.74	23877.1	614.568
FBtr0086736	3127	2923.74	39.3594	1.27051
FBtr0330249	3463	3259.74	192.965	5.58683
FBtr0343014	4033	3829.74	524.069	12.9148
FBtr0071924	3463	3259.74	192.965	5.58683
FBtr0332421	816	612.81	0	0
FBtr0088116	685	482.426	681	133.225
FBtr0415454	288	119.622	0	0
FBtr0334594	1123	919.738	104.214	10.6938
FBtr0300570	814	610.846	187.786	29.0135
FBtr0085104	1072	868.738	53	5.75779
FBtr0074076	1261	1057.74	48.0202	4.28465
FBtr0346184	1489	1285.74	73.3096	5.38118
FBtr0072177	1002	798.738	850.708	100.518
FBtr0343334	574	373.06	21.5868	5.46109
FBtr0343335	660	457.644	38.7049	7.98191
FBtr0330718	1865	1661.74	208.746	11.8556
FBtr0334162	1893	1689.74	208.122	11.6243
FBtr0330717	1867	1663.74	224.716	12.7473
FBtr0330716	1860	1656.74	260.474	14.8381
FBtr0077739	1486	1282.74	3489.94	256.773
FBtr0299977	649	446.749	94.0191	19.8619
FBtr0299978	587	385.664	126.981	31.0741
FBtr0072668	3770	3566.74	0	0
FBtr0072669	3702	3498.74	2984.61	80.5091
FBtr0076042	2329	2125.74	0	0
FBtr0344912	5513	5309.74	0	0
FBtr0072554	5507	5303.74	1022.86	18.2014
FBtr0080302	4337	4133.74	35.2884	0.805671
FBtr0080301	4340	4136.74	470.712	10.7391
FBtr0344180	3939	3735.74	521.547	13.1761
FBtr0480523	679	476.482	0	0
FBtr0344182	5562	5358.74	397.703	7.00432
FBtr0344178	5393	5189.74	532.631	9.68612
FBtr0344176	2855	2651.74	304.209	10.827
FBtr0480522	1234	1030.74	25.5489	2.33934
FBtr0480524	792	588.881	0	0
FBtr0344181	3939	3735.74	521.547	13.1761
FBtr0344183	5389	5185.74	62.501	1.13748
FBtr0344177	3982	3778.74	338.115	8.44475
FBtr0344179	4331	4127.74	179.129	4.09564
FBtr0344184	4895	4691.74	192.069	3.8636
FBtr0089253	4910	4706.74	500.031	10.0264
FBtr0089254	4989	4785.74	2455.97	48.4332
FBtr0309873	2158	1954.74	866.548	41.8382
FBtr0309874	2794	2590.74	0	0
FBtr0309875	1689	1485.74	25.9913	1.65103
FBtr0071036	2161	1957.74	2865.46	138.137
FBtr0334881	3068	2864.74	0	0
FBtr0071037	1802	1598.74	5.9969	0.354012
FBtr0072405	1361	1157.74	254.179	20.7204
FBtr0072406	755	551.947	12309.8	2104.86
FBtr0074167	8361	8157.74	1520.18	17.587
FBtr0340414	8358	8154.74	620.308	7.17904
FBtr0310066	8256	8052.74	262.275	3.07385
FBtr0310065	8651	8447.74	2271.24	25.3742
FBtr0080643	2859	2655.74	1213.64	43.1296
FBtr0342913	2673	2469.74	282.356	10.7899
FBtr0078657	359	175.922	2	1.07295
FBtr0070254	753	549.947	88.7915	15.2377
FBtr0073914	967	763.738	2	0.247147
FBtr0310331	14827	14623.7	5807.59	37.4806
FBtr0304656	15106	14902.7	4451.84	28.1931
FBtr0100232	2330	2126.74	0	0
FBtr0332857	1299	1095.74	36.3688	3.1325
FBtr0304654	3175	2971.74	0	0
FBtr0308796	2378	2174.74	88.7925	3.85335
FBtr0308793	1179	975.738	125.877	12.1754
FBtr0086495	1783	1579.74	12.4876	0.746039
FBtr0308785	8932	8728.74	865.704	9.36024
FBtr0308795	1251	1047.74	34.0466	3.06683
FBtr0301609	3010	2806.74	94.2952	3.17071
FBtr0304653	2379	2175.74	0	0
FBtr0308786	2872	2668.74	10.9179	0.386102
FBtr0308792	3190	2986.74	0	0
FBtr0110898	1230	1026.74	20.9603	1.92667
FBtr0308791	15344	15140.7	1371.96	8.55191
FBtr0086492	2995	2791.74	306.471	10.3606
FBtr0301610	1831	1627.74	0	0
FBtr0308797	15139	14935.7	346.617	2.19024
FBtr0304655	3046	2842.74	470.374	15.6162
FBtr0308790	3226	3022.74	14.697	0.458877
FBtr0332752	6441	6237.74	18.239	0.275958
FBtr0072586	6099	5895.74	31.761	0.508423
FBtr0076583	3444	3240.74	1393.9	40.5934
FBtr0305901	4483	4279.74	4984.1	109.91
FBtr0075377	3310	3106.74	3	0.0911351
FBtr0110866	4192	3988.74	0	0
FBtr0335503	1305	1101.74	19.5687	1.6763
FBtr0079864	685	482.426	263.431	51.5354
FBtr0091826	1023	819.738	0.857143	0.0986841
FBtr0070757	1157	953.738	0	0
FBtr0085436	2148	1944.74	16.7936	0.814991
FBtr0334339	3479	3275.74	52.8445	1.52251
FBtr0340579	290	121.012	0	0
FBtr0300299	542	341.974	8.27147	2.28275
FBtr0072131	920	716.738	31	4.08197
FBtr0300846	814	610.846	0	0
FBtr0081176	3893	3689.74	454.702	11.6306
FBtr0303241	4041	3837.74	349.899	8.60471
FBtr0081175	3934	3730.74	26.8606	0.679501
FBtr0081174	4145	3941.74	748.501	17.9215
FBtr0085784	1772	1568.74	0	0
FBtr0071891	1771	1567.74	0	0
FBtr0343180	1622	1418.74	0	0
FBtr0072165	1239	1035.74	199	18.1331
FBtr0344094	1603	1399.74	44.9387	3.03
FBtr0110976	1727	1523.74	207.688	12.8638
FBtr0344024	1900	1696.74	14.8544	0.826246
FBtr0110977	1732	1528.74	242.259	14.956
FBtr0084775	1500	1296.74	0	0
FBtr0084777	1549	1345.74	219.723	15.4093
FBtr0084776	1701	1497.74	202.973	12.79
FBtr0113354	1553	1349.74	971.42	67.9245
FBtr0075160	1763	1559.74	18.9822	1.14858
FBtr0345815	1853	1649.74	584.018	33.4103
FBtr0077047	1401	1197.74	47	3.70344
FBtr0333490	2089	1885.74	21.9272	1.09741
FBtr0080046	2003	1799.74	24.0728	1.26237
FBtr0300747	2445	2241.74	126.431	5.32275
FBtr0300743	2394	2190.74	549.202	23.6598
FBtr0300746	2488	2284.74	1177.86	48.6549
FBtr0300745	2417	2213.74	65.5914	2.79634
FBtr0300744	2481	2277.74	51.2806	2.1248
FBtr0300748	2545	2341.74	467.635	18.8468
FBtr0083737	1247	1043.74	88	7.9572
FBtr0086092	2361	2157.74	1022.92	44.7417
FBtr0086091	2538	2334.74	536.079	21.67
FBtr0301273	1468	1264.74	240.711	17.9624
FBtr0301274	1472	1268.74	0	0
FBtr0309178	534	334.291	0	0
FBtr0300584	1337	1133.74	7.23299	0.602108
FBtr0344804	1205	1001.74	0	0
FBtr0300583	937	733.738	21.3189	2.74216
FBtr0084619	3826	3622.74	284.076	7.4006
FBtr0330310	3826	3622.74	284.076	7.4006
FBtr0334916	11027	10823.7	4062.85	35.426
FBtr0083235	5379	5175.74	33	0.601742
FBtr0339428	1353	1149.74	14.5705	1.19604
FBtr0089759	4930	4726.74	3861.57	77.103
FBtr0089758	6172	5968.74	1809.9	28.6181
FBtr0346634	4514	4310.74	1655.25	36.2394
FBtr0305316	2482	2278.74	105.531	4.37075
FBtr0081643	2574	2370.74	680.469	27.089
FBtr0346641	1337	1133.74	707.684	58.9109
FBtr0080603	1180	976.738	2508.32	242.367
FBtr0073237	2211	2007.74	465.816	21.8966
FBtr0333567	2113	1909.74	117.725	5.81785
FBtr0300774	2069	1865.74	1362.94	68.9436
FBtr0073235	2007	1803.74	98.5222	5.15501
FBtr0076218	2574	2370.74	162.233	6.45838
FBtr0076219	2478	2274.74	425.767	17.6649
FBtr0073051	1444	1240.74	0	0
FBtr0073766	2626	2422.74	396	15.4262
FBtr0346618	2536	2332.74	0	0
FBtr0085652	933	729.738	3	0.387992
FBtr0299876	396	207.636	101.21	46.0035
FBtr0078549	633	430.902	5.78997	1.26814
FBtr0077019	5685	5481.74	1438.03	24.7582
FBtr0331791	3444	3240.74	112.871	3.28705
FBtr0331790	8082	7878.74	2931.93	35.1209
FBtr0331789	3357	3153.74	35.3903	1.05908
FBtr0344081	2419	2215.74	55.0448	2.34459
FBtr0344080	2051	1847.74	72.2204	3.68883
FBtr0340024	1858	1654.74	0	0
FBtr0344079	2578	2374.74	223.444	8.8802
FBtr0087191	2460	2256.74	81.2903	3.39959
FBtr0073386	1305	1101.74	419	35.8926
FBtr0330382	3490	3286.74	161.5	4.63742
FBtr0084565	3490	3286.74	161.5	4.63742
FBtr0091445	1690	1486.74	90	5.71317
FBtr0083383	3260	3056.74	0	0
FBtr0415463	4870	4666.74	0	0
FBtr0083382	3078	2874.74	0	0
FBtr0083384	4415	4211.74	13	0.291307
FBtr0083385	3701	3497.74	0	0
FBtr0415464	3715	3511.74	0	0
FBtr0083381	3251	3047.74	0	0
FBtr0415465	8184	7980.74	0	0
FBtr0346764	3260	3056.74	0	0
FBtr0330709	3260	3056.74	0	0
FBtr0078241	1753	1549.74	12	0.730789
FBtr0113885	3112	2908.74	760	24.6591
FBtr0333708	1117	913.738	14.9911	1.5484
FBtr0075062	1391	1187.74	26.0089	2.06666
FBtr0072154	1657	1453.74	261.329	16.9657
FBtr0072155	1929	1725.74	67.2072	3.67545
